data,produto,cidade,quantidade,valor_unitario
16/01/2024,Mouse,Rio de Janeiro,4,51.26
22/05/2024,Headset,São Paulo,5,196.29
15/04/2024,Headset,Rio de Janeiro,3,192.0
28/05/2024,Mouse,São Paulo,4,47.78
04/05/2024,Mouse,São Paulo,7,50.78
26/05/2024,Teclado,São Paulo,10,150.46
28/05/2024,Mouse,São Paulo,3,52.1
06/04/2024,Monitor,São Paulo,9,936.27
22/05/2024,Monitor,Rio de Janeiro,3,891.94
24/03/2024,Notebook,São Paulo,7,2854.31
20/03/2024,Teclado,Curitiba,3,149.85
23/04/2024,Teclado,Curitiba,2,151.07
19/03/2024,Notebook,Salvador,8,2907.69
09/05/2024,Headset,São Paulo,4,192.62
04/04/2024,Mouse,Rio de Janeiro,7,49.41
03/02/2024,Headset,São Paulo,10,198.37
28/06/2024,Mouse,São Paulo,8,50.66
03/06/2024,Monitor,São Paulo,4,859.83
26/06/2024,Headset,Rio de Janeiro,5,207.11
31/01/2024,Mouse,São Paulo,5,52.32
25/04/2024,Teclado,Curitiba,2,152.91
01/05/2024,Teclado,São Paulo,10,147.24
18/01/2024,Teclado,São Paulo,3,145.15
26/01/2024,Mouse,Salvador,2,51.76
05/03/2024,Teclado,Rio de Janeiro,4,148.32
16/01/2024,Mouse,Salvador,4,50.18
28/01/2024,Teclado,Rio de Janeiro,6,148.44
06/05/2024,Headset,São Paulo,3,207.49
14/02/2024,Monitor,Curitiba,4,887.25
04/01/2024,Headset,São Paulo,5,192.7
14/04/2024,Notebook,Curitiba,3,3041.58
18/04/2024,Mouse,Belo Horizonte,2,52.1
14/01/2024,Mouse,São Paulo,6,51.18
02/05/2024,Teclado,Rio de Janeiro,5,152.95
08/04/2024,Headset,Rio de Janeiro,4,199.22
30/03/2024,Headset,Rio de Janeiro,1,197.37
08/03/2024,Headset,São Paulo,7,192.56
20/06/2024,Monitor,Belo Horizonte,7,900.31
05/03/2024,Teclado,Belo Horizonte,2,156.75
13/01/2024,Mouse,Salvador,6,48.77
16/06/2024,Teclado,Belo Horizonte,4,147.58
07/02/2024,Headset,Curitiba,4,191.53
05/02/2024,Headset,São Paulo,4,204.26
24/04/2024,Mouse,Rio de Janeiro,5,51.33
05/05/2024,Monitor,Rio de Janeiro,6,928.4
22/01/2024,Teclado,Salvador,5,148.47
22/02/2024,Mouse,São Paulo,5,50.71
12/02/2024,Teclado,São Paulo,4,155.51
22/05/2024,Teclado,Belo Horizonte,3,154.79
01/05/2024,Teclado,São Paulo,5,150.64
18/01/2024,Monitor,São Paulo,4,877.22
11/01/2024,Mouse,Belo Horizonte,5,48.47
08/04/2024,Monitor,Belo Horizonte,3,875.66
19/05/2024,Teclado,São Paulo,6,151.86
28/02/2024,Teclado,São Paulo,4,147.08
10/01/2024,Headset,Curitiba,5,205.76
27/01/2024,Teclado,Belo Horizonte,4,148.45
01/05/2024,Teclado,Rio de Janeiro,5,143.5
18/04/2024,Teclado,São Paulo,3,146.31
20/06/2024,Headset,São Paulo,4,198.55
16/05/2024,Mouse,Rio de Janeiro,5,49.31
17/01/2024,Teclado,Rio de Janeiro,5,149.26
21/05/2024,Mouse,Rio de Janeiro,5,50.75
20/06/2024,Teclado,Rio de Janeiro,3,144.35
17/05/2024,Teclado,Rio de Janeiro,1,152.42
17/05/2024,Notebook,Curitiba,4,3020.37
18/04/2024,Headset,Rio de Janeiro,3,205.53
25/06/2024,Monitor,São Paulo,4,943.68
03/05/2024,Monitor,São Paulo,2,898.14
11/03/2024,Headset,Belo Horizonte,4,195.08
29/02/2024,Mouse,São Paulo,4,51.14
02/06/2024,Teclado,Salvador,4,153.16
14/02/2024,Mouse,Salvador,1,51.66
15/06/2024,Mouse,Rio de Janeiro,9,50.11
01/03/2024,Monitor,São Paulo,5,942.82
14/06/2024,Monitor,Rio de Janeiro,3,890.27
10/02/2024,Headset,Rio de Janeiro,4,209.67
12/05/2024,Headset,Salvador,4,204.23
22/05/2024,Headset,São Paulo,3,192.42
30/01/2024,Mouse,São Paulo,6,51.94
05/01/2024,Mouse,Rio de Janeiro,7,49.81
07/04/2024,Mouse,Salvador,6,50.04
10/06/2024,Monitor,Curitiba,4,937.76
22/06/2024,Teclado,São Paulo,3,142.67
22/01/2024,Headset,São Paulo,3,197.67
24/01/2024,Mouse,Salvador,5,48.68
21/05/2024,Mouse,São Paulo,4,48.72
22/01/2024,Monitor,Belo Horizonte,3,925.76
11/03/2024,Teclado,Belo Horizonte,4,155.34
13/06/2024,Mouse,São Paulo,1,49.54
30/05/2024,Teclado,Belo Horizonte,3,143.96
01/01/2024,Mouse,Belo Horizonte,2,47.58
13/04/2024,Headset,São Paulo,6,206.35
12/03/2024,Headset,Salvador,5,201.77
22/04/2024,Headset,São Paulo,6,208.06
12/01/2024,Teclado,Salvador,2,152.53
18/04/2024,Mouse,São Paulo,7,52.02
10/04/2024,Headset,São Paulo,2,191.73
24/01/2024,Notebook,Curitiba,2,3132.78
13/03/2024,Mouse,Rio de Janeiro,2,49.12
12/04/2024,Monitor,Salvador,3,908.23
07/06/2024,Teclado,Rio de Janeiro,6,142.73
23/05/2024,Notebook,Rio de Janeiro,4,3014.47
16/03/2024,Monitor,São Paulo,6,920.31
24/05/2024,Monitor,São Paulo,6,909.62
04/01/2024,Teclado,Rio de Janeiro,5,150.87
13/05/2024,Headset,Rio de Janeiro,3,199.45
23/06/2024,Monitor,Rio de Janeiro,3,910.29
03/04/2024,Mouse,Curitiba,3,49.64
02/04/2024,Teclado,São Paulo,5,149.32
06/04/2024,Mouse,Rio de Janeiro,4,48.13
23/01/2024,Mouse,Curitiba,4,51.32
01/04/2024,Teclado,Salvador,5,150.33
23/05/2024,Headset,São Paulo,6,190.29
21/01/2024,Monitor,São Paulo,1,939.92
26/05/2024,Teclado,São Paulo,9,143.59
28/04/2024,Teclado,Rio de Janeiro,12,157.07
31/01/2024,Teclado,Rio de Janeiro,4,153.09
20/06/2024,Notebook,Rio de Janeiro,4,2965.53
17/02/2024,Notebook,São Paulo,4,3051.89
14/06/2024,Monitor,São Paulo,6,909.77
31/05/2024,Teclado,São Paulo,3,146.49
11/02/2024,Mouse,Salvador,9,49.17
30/05/2024,Mouse,São Paulo,3,51.04
08/03/2024,Notebook,São Paulo,2,3124.87
27/01/2024,Headset,São Paulo,6,195.87
04/05/2024,Headset,São Paulo,6,198.7
09/05/2024,Mouse,Curitiba,3,48.21
03/04/2024,Teclado,São Paulo,6,151.12
13/01/2024,Mouse,São Paulo,4,52.13
28/03/2024,Teclado,Salvador,9,149.39
24/02/2024,Headset,São Paulo,7,207.29
15/02/2024,Teclado,Salvador,7,151.67
12/03/2024,Mouse,São Paulo,5,50.1
12/05/2024,Mouse,Belo Horizonte,3,51.09
02/03/2024,Mouse,Salvador,10,47.86
18/05/2024,Headset,Belo Horizonte,9,197.46
03/05/2024,Mouse,Belo Horizonte,9,52.21
13/06/2024,Monitor,Salvador,3,863.23
27/05/2024,Teclado,São Paulo,3,145.17
28/04/2024,Headset,São Paulo,9,206.33
23/01/2024,Teclado,Rio de Janeiro,5,153.71
12/01/2024,Notebook,São Paulo,5,3095.08
22/04/2024,Mouse,Rio de Janeiro,6,48.5
09/01/2024,Teclado,Curitiba,4,151.4
23/06/2024,Mouse,Salvador,6,48.78
28/06/2024,Headset,Belo Horizonte,7,207.55
26/05/2024,Notebook,Rio de Janeiro,4,2948.17
16/03/2024,Mouse,Rio de Janeiro,6,51.49
13/05/2024,Teclado,Rio de Janeiro,4,151.1
15/04/2024,Teclado,Rio de Janeiro,3,146.69
30/04/2024,Notebook,Rio de Janeiro,2,3069.81
08/06/2024,Notebook,Rio de Janeiro,3,2892.38
01/05/2024,Mouse,São Paulo,3,50.19
24/02/2024,Headset,Belo Horizonte,4,191.41
07/03/2024,Teclado,São Paulo,2,154.12
18/06/2024,Monitor,São Paulo,1,871.49
29/04/2024,Headset,São Paulo,3,207.63
02/04/2024,Teclado,Rio de Janeiro,9,155.72
02/03/2024,Teclado,Salvador,7,148.81
16/01/2024,Teclado,São Paulo,4,150.69
10/01/2024,Notebook,Rio de Janeiro,5,3026.49
26/02/2024,Headset,Salvador,5,207.82
18/05/2024,Teclado,Rio de Janeiro,3,157.02
22/03/2024,Headset,São Paulo,7,209.63
10/06/2024,Headset,São Paulo,3,208.3
18/05/2024,Mouse,São Paulo,3,49.73
23/04/2024,Headset,Belo Horizonte,8,197.87
24/04/2024,Monitor,São Paulo,4,887.78
11/04/2024,Mouse,Rio de Janeiro,4,51.15
03/01/2024,Monitor,Rio de Janeiro,6,885.0
24/03/2024,Mouse,Rio de Janeiro,4,51.0
08/01/2024,Monitor,Rio de Janeiro,3,935.05
26/01/2024,Headset,Salvador,2,199.25
09/05/2024,Headset,São Paulo,4,209.73
05/01/2024,Mouse,Curitiba,3,51.02
23/04/2024,Monitor,São Paulo,9,918.24
13/02/2024,Monitor,Rio de Janeiro,1,910.89
29/02/2024,Teclado,Salvador,6,146.52
22/01/2024,Monitor,Salvador,2,935.37
19/06/2024,Mouse,Rio de Janeiro,5,49.07
24/05/2024,Teclado,Salvador,3,142.66
16/04/2024,Notebook,Belo Horizonte,5,2865.23
22/03/2024,Mouse,São Paulo,5,51.1
16/02/2024,Headset,São Paulo,4,205.96
24/06/2024,Monitor,São Paulo,3,912.03
07/06/2024,Teclado,Rio de Janeiro,2,143.16
06/05/2024,Mouse,Rio de Janeiro,3,48.46
03/02/2024,Teclado,Rio de Janeiro,3,156.46
31/05/2024,Monitor,Rio de Janeiro,3,937.21
19/06/2024,Notebook,São Paulo,2,2852.92
10/04/2024,Mouse,Belo Horizonte,2,48.58
18/03/2024,Notebook,São Paulo,4,3057.01
28/05/2024,Mouse,São Paulo,2,48.13
09/01/2024,Headset,Rio de Janeiro,4,200.13
27/06/2024,Headset,São Paulo,3,191.44
17/03/2024,Monitor,Salvador,6,940.99
16/06/2024,Teclado,Rio de Janeiro,4,155.88
19/05/2024,Teclado,Belo Horizonte,7,146.15
05/04/2024,Monitor,São Paulo,2,859.11
09/04/2024,Mouse,São Paulo,4,52.32
25/05/2024,Headset,São Paulo,6,190.38
26/05/2024,Teclado,Salvador,7,154.86
16/01/2024,Mouse,São Paulo,5,49.7
08/03/2024,Mouse,Belo Horizonte,5,48.71
02/05/2024,Teclado,Belo Horizonte,4,144.38
25/02/2024,Monitor,Rio de Janeiro,7,881.01
28/05/2024,Monitor,Salvador,6,932.57
06/01/2024,Mouse,Rio de Janeiro,6,49.38
10/02/2024,Teclado,São Paulo,6,144.91
30/03/2024,Headset,São Paulo,4,194.25
07/04/2024,Teclado,São Paulo,6,148.37
14/03/2024,Mouse,Rio de Janeiro,5,48.42
16/01/2024,Monitor,Belo Horizonte,3,906.54
08/02/2024,Mouse,São Paulo,8,49.16
25/01/2024,Mouse,Belo Horizonte,5,47.66
11/01/2024,Monitor,Curitiba,3,930.5
12/01/2024,Teclado,São Paulo,3,153.96
18/05/2024,Monitor,Rio de Janeiro,3,877.79
04/01/2024,Mouse,Salvador,3,47.94
10/04/2024,Teclado,Belo Horizonte,4,151.74
02/01/2024,Mouse,Belo Horizonte,7,52.29
26/04/2024,Teclado,Curitiba,6,150.94
19/05/2024,Teclado,Curitiba,6,155.41
23/01/2024,Mouse,Belo Horizonte,3,51.36
20/03/2024,Mouse,São Paulo,5,52.27
02/03/2024,Teclado,Curitiba,4,145.19
03/01/2024,Headset,São Paulo,4,197.4
13/05/2024,Mouse,São Paulo,5,52.42
07/01/2024,Monitor,São Paulo,3,936.66
30/01/2024,Mouse,São Paulo,10,48.31
20/05/2024,Mouse,São Paulo,5,51.0
13/02/2024,Mouse,Belo Horizonte,4,51.13
13/02/2024,Mouse,Salvador,4,50.12
01/02/2024,Teclado,Salvador,3,153.34
24/06/2024,Teclado,São Paulo,3,144.1
29/01/2024,Teclado,São Paulo,5,148.07
20/05/2024,Monitor,Belo Horizonte,3,934.27
25/05/2024,Notebook,Belo Horizonte,4,2991.13
29/06/2024,Monitor,São Paulo,4,901.51
13/01/2024,Notebook,Belo Horizonte,6,3125.15
02/05/2024,Teclado,Curitiba,3,151.56
25/02/2024,Mouse,Salvador,6,50.54
09/02/2024,Teclado,Rio de Janeiro,4,155.99
10/05/2024,Mouse,Salvador,4,49.05
14/01/2024,Monitor,Salvador,6,867.43
02/05/2024,Mouse,São Paulo,5,50.26
06/06/2024,Mouse,São Paulo,7,52.13
28/02/2024,Mouse,Salvador,3,47.8
23/01/2024,Mouse,Rio de Janeiro,4,48.89
24/02/2024,Notebook,Salvador,9,3108.08
29/01/2024,Mouse,Salvador,2,52.28
27/05/2024,Monitor,São Paulo,5,855.92
02/02/2024,Notebook,Belo Horizonte,4,2888.27
11/06/2024,Mouse,São Paulo,7,52.19
27/06/2024,Mouse,Curitiba,4,48.15
22/04/2024,Teclado,Curitiba,2,144.41
27/01/2024,Mouse,Belo Horizonte,7,47.71
03/02/2024,Teclado,Rio de Janeiro,6,155.8
14/04/2024,Mouse,São Paulo,4,50.91
15/01/2024,Teclado,Belo Horizonte,5,145.96
22/04/2024,Teclado,São Paulo,7,156.05
25/01/2024,Monitor,São Paulo,4,924.11
24/06/2024,Mouse,São Paulo,7,50.49
16/04/2024,Monitor,Curitiba,6,943.05
19/01/2024,Teclado,São Paulo,3,151.62
10/02/2024,Monitor,Salvador,7,874.64
08/01/2024,Mouse,Curitiba,2,51.21
11/03/2024,Mouse,São Paulo,5,48.31
25/05/2024,Mouse,Curitiba,3,52.19
17/04/2024,Teclado,Rio de Janeiro,3,148.0
22/05/2024,Headset,Salvador,6,198.35
10/04/2024,Teclado,Belo Horizonte,2,155.86
08/04/2024,Mouse,São Paulo,5,48.26
26/05/2024,Teclado,São Paulo,3,147.93
18/03/2024,Monitor,Belo Horizonte,4,925.49
17/03/2024,Monitor,Rio de Janeiro,4,893.83
20/02/2024,Monitor,Rio de Janeiro,5,871.97
27/02/2024,Monitor,São Paulo,4,882.21
03/06/2024,Teclado,Rio de Janeiro,6,144.44
13/02/2024,Teclado,Rio de Janeiro,7,155.01
23/01/2024,Mouse,São Paulo,5,48.58
15/04/2024,Monitor,Salvador,6,921.5
16/06/2024,Monitor,São Paulo,12,915.62
26/01/2024,Monitor,Curitiba,3,912.26
11/01/2024,Teclado,Rio de Janeiro,5,157.29
24/06/2024,Monitor,Belo Horizonte,7,938.73
07/02/2024,Monitor,Belo Horizonte,4,936.67
22/01/2024,Monitor,Rio de Janeiro,8,889.22
26/02/2024,Mouse,São Paulo,7,48.7
04/02/2024,Notebook,Salvador,6,2934.52
27/04/2024,Headset,São Paulo,3,197.31
15/01/2024,Teclado,São Paulo,3,146.18
21/02/2024,Headset,São Paulo,5,203.79
20/01/2024,Mouse,Curitiba,7,51.74
15/05/2024,Teclado,São Paulo,6,157.2
09/03/2024,Teclado,Rio de Janeiro,7,153.42
25/06/2024,Monitor,São Paulo,5,884.77
26/04/2024,Teclado,Belo Horizonte,3,153.31
09/03/2024,Notebook,Salvador,10,3124.86
26/03/2024,Headset,São Paulo,2,194.8
04/04/2024,Monitor,Salvador,2,879.38
08/04/2024,Headset,Rio de Janeiro,8,200.06
17/01/2024,Teclado,Salvador,4,144.4
15/02/2024,Teclado,São Paulo,4,150.53
03/01/2024,Monitor,Salvador,2,939.32
19/03/2024,Teclado,Curitiba,3,145.28
12/04/2024,Monitor,São Paulo,2,939.6
27/05/2024,Teclado,São Paulo,2,149.2
29/01/2024,Headset,São Paulo,3,199.06
11/03/2024,Mouse,São Paulo,4,51.09
31/01/2024,Mouse,São Paulo,3,52.17
14/03/2024,Mouse,Belo Horizonte,8,48.82
19/05/2024,Monitor,São Paulo,7,935.75
16/04/2024,Headset,São Paulo,5,196.33
20/03/2024,Mouse,Curitiba,4,49.76
15/04/2024,Mouse,Belo Horizonte,5,48.63
23/06/2024,Headset,São Paulo,7,202.91
01/02/2024,Teclado,Rio de Janeiro,8,147.84
12/02/2024,Mouse,São Paulo,5,49.34
20/05/2024,Teclado,Salvador,5,150.85
22/03/2024,Mouse,São Paulo,2,52.35
12/03/2024,Notebook,São Paulo,2,3116.75
09/05/2024,Notebook,São Paulo,2,3103.24
15/06/2024,Headset,Rio de Janeiro,9,192.25
19/02/2024,Monitor,São Paulo,7,913.33
22/06/2024,Mouse,Rio de Janeiro,6,51.48
07/02/2024,Mouse,Rio de Janeiro,7,49.76
27/05/2024,Teclado,Belo Horizonte,8,148.6
19/02/2024,Teclado,São Paulo,3,156.17
14/06/2024,Headset,Salvador,4,202.59
01/04/2024,Headset,Curitiba,4,208.65
17/01/2024,Mouse,Salvador,3,49.13
12/05/2024,Monitor,São Paulo,4,857.28
08/02/2024,Teclado,Belo Horizonte,2,153.44
17/01/2024,Teclado,São Paulo,3,152.44
19/02/2024,Mouse,São Paulo,5,49.01
26/05/2024,Monitor,São Paulo,3,937.66
11/04/2024,Teclado,Rio de Janeiro,6,143.8
12/02/2024,Headset,São Paulo,4,193.96
08/06/2024,Teclado,Belo Horizonte,6,150.27
10/04/2024,Mouse,Belo Horizonte,4,50.5
17/02/2024,Monitor,Rio de Janeiro,7,898.62
04/03/2024,Teclado,Belo Horizonte,1,157.0
31/03/2024,Headset,Curitiba,7,203.66
01/03/2024,Mouse,São Paulo,7,50.97
23/04/2024,Mouse,Rio de Janeiro,5,51.97
03/06/2024,Monitor,São Paulo,2,887.72
01/05/2024,Monitor,Curitiba,4,925.35
26/02/2024,Notebook,São Paulo,1,2917.99
19/04/2024,Mouse,São Paulo,6,47.67
11/04/2024,Mouse,São Paulo,4,52.38
12/01/2024,Teclado,São Paulo,3,149.97
31/01/2024,Notebook,Curitiba,5,3098.93
21/02/2024,Teclado,São Paulo,5,149.87
09/02/2024,Teclado,São Paulo,7,155.18
21/05/2024,Mouse,Salvador,4,50.89
10/06/2024,Headset,Belo Horizonte,3,209.27
06/05/2024,Monitor,Curitiba,1,894.13
08/03/2024,Teclado,São Paulo,4,148.54
21/02/2024,Teclado,Belo Horizonte,4,144.47
23/02/2024,Headset,Salvador,5,209.64
09/02/2024,Mouse,São Paulo,4,51.06
05/01/2024,Monitor,Belo Horizonte,5,881.28
09/02/2024,Teclado,Salvador,2,155.37
24/05/2024,Mouse,Curitiba,1,52.45
10/06/2024,Headset,São Paulo,4,209.17
13/04/2024,Mouse,São Paulo,4,51.94
27/03/2024,Mouse,Belo Horizonte,4,52.0
03/03/2024,Headset,Rio de Janeiro,4,204.44
03/03/2024,Mouse,Rio de Janeiro,6,50.16
10/03/2024,Teclado,Belo Horizonte,6,146.64
01/03/2024,Mouse,Belo Horizonte,1,48.65
23/05/2024,Headset,Belo Horizonte,2,203.06
23/03/2024,Mouse,Curitiba,4,47.86
08/04/2024,Mouse,Belo Horizonte,5,50.04
14/03/2024,Monitor,São Paulo,4,929.54
01/05/2024,Monitor,São Paulo,1,883.24
11/03/2024,Notebook,São Paulo,6,2945.53
25/05/2024,Mouse,São Paulo,6,50.63
18/01/2024,Teclado,Rio de Janeiro,3,153.31
19/01/2024,Mouse,Belo Horizonte,3,50.87
25/03/2024,Teclado,São Paulo,3,156.5
24/01/2024,Monitor,São Paulo,2,943.63
31/05/2024,Teclado,Rio de Janeiro,1,147.87
17/02/2024,Mouse,Curitiba,9,51.56
05/01/2024,Mouse,Rio de Janeiro,6,48.29
04/01/2024,Mouse,Curitiba,1,49.98
04/02/2024,Notebook,São Paulo,3,2942.24
21/02/2024,Monitor,Belo Horizonte,3,893.7
07/06/2024,Teclado,Rio de Janeiro,3,152.21
13/04/2024,Mouse,Salvador,7,49.87
19/01/2024,Mouse,Rio de Janeiro,3,49.92
21/01/2024,Notebook,Salvador,9,2905.61
22/04/2024,Monitor,Belo Horizonte,4,857.55
27/03/2024,Monitor,Salvador,3,903.13
01/05/2024,Monitor,Rio de Janeiro,5,876.35
12/06/2024,Headset,Salvador,5,203.7
27/06/2024,Monitor,São Paulo,3,909.24
10/06/2024,Notebook,São Paulo,1,2906.51
11/05/2024,Monitor,Belo Horizonte,9,912.32
16/02/2024,Mouse,São Paulo,3,48.29
30/05/2024,Mouse,Curitiba,4,51.37
04/05/2024,Headset,São Paulo,1,195.66
12/06/2024,Teclado,Salvador,6,149.7
13/01/2024,Mouse,Rio de Janeiro,6,50.31
11/04/2024,Teclado,Rio de Janeiro,4,153.94
07/05/2024,Teclado,Rio de Janeiro,2,151.4
20/03/2024,Headset,São Paulo,7,206.32
08/04/2024,Headset,Rio de Janeiro,3,209.81
06/03/2024,Headset,São Paulo,5,198.13
31/03/2024,Teclado,São Paulo,6,145.49
30/05/2024,Notebook,Salvador,2,3019.51
06/06/2024,Mouse,Rio de Janeiro,4,47.9
11/06/2024,Monitor,São Paulo,4,906.24
07/04/2024,Mouse,São Paulo,3,50.97
31/05/2024,Teclado,São Paulo,6,148.02
29/01/2024,Mouse,São Paulo,3,49.57
22/02/2024,Teclado,São Paulo,9,143.68
21/03/2024,Monitor,Salvador,6,910.87
23/05/2024,Headset,Belo Horizonte,4,202.23
30/03/2024,Headset,Rio de Janeiro,4,198.69
17/03/2024,Headset,Belo Horizonte,1,207.49
15/03/2024,Notebook,São Paulo,3,2927.22
19/01/2024,Notebook,São Paulo,7,2886.39
25/05/2024,Headset,Rio de Janeiro,7,205.06
03/03/2024,Headset,Salvador,6,195.17
28/05/2024,Teclado,São Paulo,5,155.71
14/04/2024,Mouse,Rio de Janeiro,4,50.88
17/06/2024,Monitor,São Paulo,3,875.21
31/05/2024,Teclado,Rio de Janeiro,3,151.58
02/05/2024,Notebook,São Paulo,4,3022.69
16/05/2024,Monitor,Curitiba,4,907.44
10/03/2024,Mouse,São Paulo,9,52.34
26/05/2024,Teclado,São Paulo,9,145.1
02/05/2024,Notebook,Rio de Janeiro,3,2940.41
12/05/2024,Teclado,São Paulo,1,153.15
15/04/2024,Teclado,Rio de Janeiro,2,151.28
02/02/2024,Mouse,São Paulo,4,49.01
25/05/2024,Teclado,São Paulo,4,156.43
07/02/2024,Notebook,São Paulo,6,2866.38
08/01/2024,Mouse,Belo Horizonte,3,49.28
04/02/2024,Notebook,São Paulo,4,3109.13
26/03/2024,Headset,Curitiba,6,200.58
01/06/2024,Teclado,São Paulo,12,147.56
22/06/2024,Headset,Salvador,7,201.11
20/04/2024,Headset,São Paulo,9,201.47
25/02/2024,Headset,São Paulo,6,197.21
17/03/2024,Mouse,Belo Horizonte,9,49.48
26/02/2024,Mouse,São Paulo,3,50.21
04/04/2024,Mouse,São Paulo,7,51.95
18/02/2024,Headset,São Paulo,4,203.41
04/02/2024,Mouse,São Paulo,3,49.05
15/03/2024,Mouse,Rio de Janeiro,2,50.78
05/01/2024,Teclado,Belo Horizonte,9,153.21
16/04/2024,Teclado,Belo Horizonte,6,154.51
11/04/2024,Notebook,Rio de Janeiro,5,2858.41
21/05/2024,Notebook,Salvador,2,3045.34
06/02/2024,Monitor,São Paulo,7,922.79
13/01/2024,Mouse,Curitiba,3,47.95
18/06/2024,Headset,Rio de Janeiro,6,195.72
29/04/2024,Mouse,Salvador,3,49.01
22/03/2024,Mouse,São Paulo,7,51.47
03/04/2024,Headset,São Paulo,4,206.3
05/06/2024,Headset,Rio de Janeiro,7,196.77
24/04/2024,Notebook,Belo Horizonte,4,3076.17
10/02/2024,Mouse,São Paulo,10,52.47
08/06/2024,Notebook,São Paulo,9,2854.87
25/03/2024,Teclado,Salvador,2,145.73
03/01/2024,Mouse,São Paulo,4,48.77
29/04/2024,Teclado,Belo Horizonte,4,144.34
19/04/2024,Notebook,São Paulo,3,3094.74
22/04/2024,Headset,São Paulo,5,199.57
05/06/2024,Teclado,Curitiba,3,146.24
15/01/2024,Mouse,Rio de Janeiro,5,48.55
21/01/2024,Headset,São Paulo,7,194.62
28/05/2024,Monitor,São Paulo,1,898.89
01/03/2024,Mouse,São Paulo,5,52.09
03/02/2024,Mouse,Rio de Janeiro,4,49.79
28/05/2024,Headset,Belo Horizonte,4,208.35
05/01/2024,Mouse,Belo Horizonte,4,52.29
18/06/2024,Notebook,São Paulo,3,3114.32
15/01/2024,Teclado,Curitiba,1,148.7
07/03/2024,Monitor,Rio de Janeiro,2,920.67
27/01/2024,Headset,Rio de Janeiro,9,202.72
06/05/2024,Teclado,São Paulo,5,144.09
02/06/2024,Headset,São Paulo,4,195.27
08/04/2024,Teclado,Rio de Janeiro,2,150.55
22/04/2024,Mouse,Belo Horizonte,2,50.64
27/03/2024,Teclado,Salvador,4,145.2
22/03/2024,Monitor,Curitiba,4,907.64
25/06/2024,Teclado,São Paulo,4,150.51
06/03/2024,Headset,Belo Horizonte,6,192.95
04/03/2024,Teclado,Rio de Janeiro,5,149.27
20/01/2024,Notebook,São Paulo,6,2875.36
13/01/2024,Mouse,Rio de Janeiro,1,50.07
01/03/2024,Monitor,Salvador,8,904.75
06/06/2024,Mouse,Salvador,4,52.38
19/01/2024,Teclado,São Paulo,5,154.87
15/03/2024,Monitor,Belo Horizonte,5,938.93
02/06/2024,Mouse,São Paulo,7,52.36
07/06/2024,Mouse,São Paulo,2,50.49
29/01/2024,Teclado,São Paulo,5,144.63
06/05/2024,Headset,Belo Horizonte,4,195.0
22/05/2024,Teclado,São Paulo,5,147.91
15/03/2024,Mouse,São Paulo,3,48.38
22/06/2024,Teclado,Curitiba,9,151.37
14/06/2024,Teclado,Salvador,4,156.13
01/01/2024,Monitor,Curitiba,2,873.21
15/03/2024,Mouse,Rio de Janeiro,5,52.02
05/01/2024,Teclado,Curitiba,7,149.99
02/06/2024,Monitor,São Paulo,3,879.39
06/01/2024,Headset,São Paulo,6,197.48
23/06/2024,Teclado,Rio de Janeiro,4,147.74
05/06/2024,Notebook,São Paulo,7,3086.41
24/04/2024,Teclado,Rio de Janeiro,2,156.06
11/04/2024,Teclado,Belo Horizonte,5,144.9
02/06/2024,Notebook,Rio de Janeiro,4,2930.4
25/04/2024,Headset,Rio de Janeiro,6,205.9
10/02/2024,Headset,Rio de Janeiro,4,190.35
21/01/2024,Headset,São Paulo,3,191.67
03/06/2024,Mouse,Belo Horizonte,3,50.36
10/02/2024,Mouse,São Paulo,9,47.86
15/04/2024,Mouse,São Paulo,3,49.09
19/06/2024,Notebook,Rio de Janeiro,3,2980.77
28/04/2024,Monitor,Curitiba,6,913.12
14/02/2024,Headset,Belo Horizonte,5,203.28
16/02/2024,Mouse,São Paulo,3,49.18
07/03/2024,Monitor,São Paulo,5,915.19
27/03/2024,Mouse,São Paulo,5,48.03
16/06/2024,Teclado,Curitiba,6,143.15
26/05/2024,Teclado,Curitiba,12,153.07
10/02/2024,Mouse,Rio de Janeiro,1,48.38
08/02/2024,Mouse,Curitiba,5,51.41
05/04/2024,Notebook,Rio de Janeiro,6,3123.51
29/01/2024,Notebook,Rio de Janeiro,4,3110.92
19/05/2024,Teclado,Rio de Janeiro,1,148.52
03/01/2024,Mouse,Rio de Janeiro,6,50.15
08/03/2024,Monitor,São Paulo,5,882.84
19/03/2024,Notebook,Curitiba,2,3052.12
11/01/2024,Notebook,São Paulo,1,3128.42
07/05/2024,Teclado,Rio de Janeiro,4,146.17
21/03/2024,Teclado,Belo Horizonte,5,156.9
12/06/2024,Teclado,Salvador,5,148.49
20/03/2024,Notebook,São Paulo,2,2980.6
03/02/2024,Mouse,Belo Horizonte,4,48.06
06/02/2024,Notebook,Rio de Janeiro,2,2893.45
20/01/2024,Mouse,São Paulo,3,50.95
12/01/2024,Mouse,Rio de Janeiro,1,50.16
29/01/2024,Mouse,Rio de Janeiro,5,50.06
25/05/2024,Notebook,Belo Horizonte,6,2883.57
30/04/2024,Headset,Rio de Janeiro,2,206.51
14/04/2024,Monitor,Rio de Janeiro,9,910.17
27/05/2024,Monitor,São Paulo,6,869.48
27/06/2024,Mouse,Belo Horizonte,4,47.6
